File Name,File Path,Size (bytes),Created,Modified,Extension,Title,Author,Company
markers.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\markers.cpython-312.pyc,14059,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,markers.cpython-312.pyc,13.7 KB,Compiled Python File
requirements.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\requirements.cpython-312.pyc,6951,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,requirements.cpython-312.pyc,6.78 KB,Compiled Python File
specifiers.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\specifiers.cpython-312.pyc,31225,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,specifiers.cpython-312.pyc,30.4 KB,Compiled Python File
tags.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\tags.cpython-312.pyc,18860,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,tags.cpython-312.pyc,18.4 KB,Compiled Python File
utils.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\utils.cpython-312.pyc,5878,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,utils.cpython-312.pyc,5.74 KB,Compiled Python File
version.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\version.cpython-312.pyc,19942,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,version.cpython-312.pyc,19.4 KB,Compiled Python File
_manylinux.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_manylinux.cpython-312.pyc,12065,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,_manylinux.cpython-312.pyc,11.7 KB,Compiled Python File
_musllinux.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_musllinux.cpython-312.pyc,6903,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,_musllinux.cpython-312.pyc,6.74 KB,Compiled Python File
_structures.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\_structures.cpython-312.pyc,3249,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,_structures.cpython-312.pyc,3.17 KB,Compiled Python File
__about__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\__about__.cpython-312.pyc,638,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,__about__.cpython-312.pyc,638 bytes,Compiled Python File
__init__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\packaging\__pycache__\__init__.cpython-312.pyc,474,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,__init__.cpython-312.pyc,474 bytes,Compiled Python File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py,109364,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,__init__.py,106 KB,Python Source File
__init__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__\__init__.cpython-312.pyc,146211,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:33 2025,.pyc,__init__.cpython-312.pyc,142 KB,Compiled Python File
android.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\android.py,7211,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,android.py,7.04 KB,Python Source File
api.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\api.py,7132,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,api.py,6.96 KB,Python Source File
macos.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\macos.py,3678,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,macos.py,3.59 KB,Python Source File
unix.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\unix.py,8809,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,unix.py,8.60 KB,Python Source File
version.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\version.py,160,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,version.py,160 bytes,Python Source File
windows.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\windows.py,9573,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,windows.py,9.34 KB,Python Source File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\__init__.py,20155,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,__init__.py,19.6 KB,Python Source File
__main__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\__main__.py,1476,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,__main__.py,1.44 KB,Python Source File
api.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\api.cpython-312.pyc,9680,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,api.cpython-312.pyc,9.45 KB,Compiled Python File
version.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\version.cpython-312.pyc,319,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,version.cpython-312.pyc,319 bytes,Compiled Python File
windows.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\windows.cpython-312.pyc,13008,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,windows.cpython-312.pyc,12.7 KB,Compiled Python File
__init__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__\__init__.cpython-312.pyc,18037,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,__init__.cpython-312.pyc,17.6 KB,Compiled Python File
cmdline.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\cmdline.py,23685,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,cmdline.py,23.1 KB,Python Source File
console.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\console.py,1697,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,console.py,1.65 KB,Python Source File
filter.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\filter.py,1938,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,filter.py,1.89 KB,Python Source File
formatter.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatter.py,4178,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,formatter.py,4.08 KB,Python Source File
lexer.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\lexer.py,34618,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,lexer.py,33.8 KB,Python Source File
modeline.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\modeline.py,986,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,modeline.py,986 bytes,Python Source File
plugin.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\plugin.py,2591,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,plugin.py,2.53 KB,Python Source File
regexopt.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\regexopt.py,3072,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,regexopt.py,3.00 KB,Python Source File
scanner.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\scanner.py,3092,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,scanner.py,3.01 KB,Python Source File
sphinxext.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\sphinxext.py,6882,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,sphinxext.py,6.72 KB,Python Source File
style.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\style.py,6257,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,style.py,6.11 KB,Python Source File
token.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\token.py,6184,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,token.py,6.03 KB,Python Source File
unistring.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\unistring.py,63223,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,unistring.py,61.7 KB,Python Source File
util.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\util.py,10230,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,util.py,9.99 KB,Python Source File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__init__.py,2983,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,__init__.py,2.91 KB,Python Source File
__main__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__main__.py,353,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,__main__.py,353 bytes,Python Source File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\filters\__init__.py,40386,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,__init__.py,39.4 KB,Python Source File
__init__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\filters\__pycache__\__init__.cpython-312.pyc,37877,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,__init__.cpython-312.pyc,36.9 KB,Compiled Python File
bbcode.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\bbcode.py,3314,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,bbcode.py,3.23 KB,Python Source File
groff.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\groff.py,5094,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,groff.py,4.97 KB,Python Source File
html.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\html.py,35610,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,html.py,34.7 KB,Python Source File
img.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\img.py,21938,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,img.py,21.4 KB,Python Source File
irc.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\irc.py,4981,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,irc.py,4.86 KB,Python Source File
latex.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\latex.py,19351,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,latex.py,18.8 KB,Python Source File
other.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\other.py,5073,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,other.py,4.95 KB,Python Source File
pangomarkup.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\pangomarkup.py,2212,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,pangomarkup.py,2.16 KB,Python Source File
rtf.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\rtf.py,5014,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,rtf.py,4.89 KB,Python Source File
svg.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\svg.py,7335,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,svg.py,7.16 KB,Python Source File
terminal.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal.py,4674,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,terminal.py,4.56 KB,Python Source File
terminal256.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py,11753,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,terminal256.py,11.4 KB,Python Source File
_mapping.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\_mapping.py,4176,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,_mapping.py,4.07 KB,Python Source File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py,5424,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,__init__.py,5.29 KB,Python Source File
python.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py,53424,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,python.py,52.1 KB,Python Source File
_mapping.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py,72281,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,_mapping.py,70.5 KB,Python Source File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py,12130,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:20 2025,.py,__init__.py,11.8 KB,Python Source File
_mapping.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__\_mapping.cpython-312.pyc,64413,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,_mapping.cpython-312.pyc,62.9 KB,Compiled Python File
__init__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__\__init__.cpython-312.pyc,14547,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,__init__.cpython-312.pyc,14.2 KB,Compiled Python File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py,3700,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,__init__.py,3.61 KB,Python Source File
__init__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\styles\__pycache__\__init__.cpython-312.pyc,4447,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,__init__.cpython-312.pyc,4.34 KB,Compiled Python File
filter.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\filter.cpython-312.pyc,3236,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,filter.cpython-312.pyc,3.16 KB,Compiled Python File
lexer.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\lexer.cpython-312.pyc,38229,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,lexer.cpython-312.pyc,37.3 KB,Compiled Python File
modeline.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\modeline.cpython-312.pyc,1567,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,modeline.cpython-312.pyc,1.53 KB,Compiled Python File
plugin.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\plugin.cpython-312.pyc,3385,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,plugin.cpython-312.pyc,3.30 KB,Compiled Python File
regexopt.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\regexopt.cpython-312.pyc,4086,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,regexopt.cpython-312.pyc,3.99 KB,Compiled Python File
style.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\style.cpython-312.pyc,6659,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,style.cpython-312.pyc,6.50 KB,Compiled Python File
token.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\token.cpython-312.pyc,8146,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,token.cpython-312.pyc,7.95 KB,Compiled Python File
util.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\util.cpython-312.pyc,13976,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,util.cpython-312.pyc,13.6 KB,Compiled Python File
__init__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pygments\__pycache__\__init__.cpython-312.pyc,3497,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,__init__.cpython-312.pyc,3.41 KB,Compiled Python File
actions.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\actions.py,6567,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,actions.py,6.41 KB,Python Source File
common.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\common.py,13387,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,common.py,13.0 KB,Python Source File
core.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\core.py,224445,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,core.py,219 KB,Python Source File
exceptions.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\exceptions.py,9523,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,exceptions.py,9.29 KB,Python Source File
helpers.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\helpers.py,38646,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,helpers.py,37.7 KB,Python Source File
results.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\results.py,26692,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,results.py,26.0 KB,Python Source File
testing.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\testing.py,13488,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,testing.py,13.1 KB,Python Source File
unicode.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\unicode.py,10646,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,unicode.py,10.3 KB,Python Source File
util.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\util.py,8670,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,util.py,8.46 KB,Python Source File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__init__.py,9116,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,__init__.py,8.90 KB,Python Source File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\diagram\__init__.py,24215,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,__init__.py,23.6 KB,Python Source File
actions.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\actions.cpython-312.pyc,8401,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,actions.cpython-312.pyc,8.20 KB,Compiled Python File
common.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\common.cpython-312.pyc,13421,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,common.cpython-312.pyc,13.1 KB,Compiled Python File
core.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\core.cpython-312.pyc,267589,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,core.cpython-312.pyc,261 KB,Compiled Python File
exceptions.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\exceptions.cpython-312.pyc,12998,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,exceptions.cpython-312.pyc,12.6 KB,Compiled Python File
helpers.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\helpers.cpython-312.pyc,48492,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,helpers.cpython-312.pyc,47.3 KB,Compiled Python File
results.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\results.cpython-312.pyc,34065,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,results.cpython-312.pyc,33.2 KB,Compiled Python File
testing.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\testing.cpython-312.pyc,17196,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,testing.cpython-312.pyc,16.7 KB,Compiled Python File
unicode.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\unicode.cpython-312.pyc,13195,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,unicode.cpython-312.pyc,12.8 KB,Compiled Python File
util.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\util.cpython-312.pyc,14894,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,util.cpython-312.pyc,14.5 KB,Compiled Python File
__init__.cpython-312.pyc,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyparsing\__pycache__\__init__.cpython-312.pyc,7923,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:43:32 2025,.pyc,__init__.cpython-312.pyc,7.73 KB,Compiled Python File
_compat.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_compat.py,138,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,_compat.py,138 bytes,Python Source File
_impl.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py,11920,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,_impl.py,11.6 KB,Python Source File
__init__.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py,491,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,__init__.py,491 bytes,Python Source File
_in_process.py,C:\_lib\data\_scripts_\py\_tut\projects\Sonarr\.venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py,10927,Thu Feb  6 10:51:42 2025,Wed Feb  5 00:42:21 2025,.py,_in_process.py,10.6 KB,Python Source File
